cell_id,district,exposure_status,nearest_road_distance_m,nearest_road_class,road_length_in_cell_m,nearest_hospital_distance_m,nearest_hospital_name,nearest_school_distance_m,nearest_school_name
AIZ_08780,Aizawl,AVAILABLE,2138.8,track,0.0,17396.2,Sub-District Hospital;Saitual,23837.1,Ferrando
AIZ_08781,Aizawl,AVAILABLE,2583.8,track,0.0,17895.7,Sub-District Hospital;Saitual,24094.7,Ferrando
AIZ_08782,Aizawl,AVAILABLE,3043.2,track,0.0,18395.3,Sub-District Hospital;Saitual,24359.8,Ferrando
AIZ_08783,Aizawl,AVAILABLE,3513.7,track,0.0,18894.9,Sub-District Hospital;Saitual,24632.3,Ferrando
AIZ_08784,Aizawl,AVAILABLE,3804.3,tertiary,0.0,19394.5,Sub-District Hospital;Saitual,24911.8,Ferrando
AIZ_08785,Aizawl,AVAILABLE,3704.1,tertiary,0.0,19894.1,Sub-District Hospital;Saitual,25198.1,Ferrando
AIZ_08786,Aizawl,AVAILABLE,3604.4,tertiary,0.0,20393.8,Sub-District Hospital;Saitual,25491.0,Ferrando
AIZ_08787,Aizawl,AVAILABLE,3536.9,tertiary,0.0,20893.4,Sub-District Hospital;Saitual,25790.2,Ferrando
AIZ_08788,Aizawl,AVAILABLE,3515.3,tertiary,0.0,21393.1,Sub-District Hospital;Saitual,26095.7,Ferrando
AIZ_08789,Aizawl,AVAILABLE,3329.7,tertiary,0.0,21892.8,Sub-District Hospital;Saitual,26407.0,Ferrando
AIZ_08790,Aizawl,AVAILABLE,3188.8,tertiary,0.0,22392.5,Sub-District Hospital;Saitual,26724.1,Ferrando
AIZ_08791,Aizawl,AVAILABLE,3108.8,track,0.0,22892.2,Sub-District Hospital;Saitual,27046.7,Ferrando
AIZ_08792,Aizawl,AVAILABLE,2931.6,track,0.0,23392.0,Sub-District Hospital;Saitual,27374.6,Ferrando
AIZ_08793,Aizawl,AVAILABLE,2831.6,track,0.0,23891.7,Sub-District Hospital;Saitual,27707.7,Ferrando
AIZ_08794,Aizawl,AVAILABLE,2584.0,primary,0.0,24391.5,Sub-District Hospital;Saitual,28045.8,Ferrando
AIZ_08795,Aizawl,AVAILABLE,2085.0,primary,0.0,24891.2,Sub-District Hospital;Saitual,28388.6,Ferrando
AIZ_08796,Aizawl,AVAILABLE,1586.7,primary,0.0,25391.0,Sub-District Hospital;Saitual,28736.0,Ferrando
AIZ_08797,Aizawl,AVAILABLE,1089.9,primary,0.0,25890.8,Sub-District Hospital;Saitual,29087.9,Ferrando
AIZ_08798,Aizawl,AVAILABLE,598.5,primary,0.0,26390.6,Sub-District Hospital;Saitual,29444.1,Ferrando
AIZ_08799,Aizawl,AVAILABLE,165.2,primary,376.1,26890.4,Sub-District Hospital;Saitual,29804.4,Ferrando
AIZ_08800,Aizawl,AVAILABLE,0.6,primary,595.5,27390.2,Sub-District Hospital;Saitual,30168.6,Ferrando
AIZ_08801,Aizawl,AVAILABLE,361.4,primary,0.0,27840.4,Government Hospital; Durtlang North,30536.8,Ferrando
AIZ_08802,Aizawl,AVAILABLE,722.0,primary,0.0,28124.6,Government Hospital; Durtlang North,30908.6,Ferrando
AIZ_08803,Aizawl,AVAILABLE,1187.3,primary,0.0,28414.7,Government Hospital; Durtlang North,30959.2,Children's Training School
AIZ_08804,Aizawl,AVAILABLE,1638.1,primary,0.0,28710.5,Government Hospital; Durtlang North,30476.5,Children's Training School
AIZ_08805,Aizawl,AVAILABLE,1986.9,residential,0.0,29012.0,Government Hospital; Durtlang North,29994.4,Children's Training School
AIZ_08806,Aizawl,AVAILABLE,2197.6,track,0.0,29318.9,Government Hospital; Durtlang North,29512.9,Children's Training School
AIZ_08807,Aizawl,AVAILABLE,2000.8,track,0.0,29356.3,CHC; Sakawrdai,29032.0,Children's Training School
AIZ_08808,Aizawl,AVAILABLE,1914.1,track,0.0,28856.3,CHC; Sakawrdai,28551.8,Children's Training School
AIZ_08809,Aizawl,AVAILABLE,1940.9,track,0.0,28356.3,CHC; Sakawrdai,28072.3,Children's Training School
AIZ_08810,Aizawl,AVAILABLE,2019.4,track,0.0,27856.4,CHC; Sakawrdai,27593.5,Children's Training School
AIZ_08811,Aizawl,AVAILABLE,1810.3,track,0.0,27356.4,CHC; Sakawrdai,27115.5,Children's Training School
AIZ_08812,Aizawl,AVAILABLE,1704.9,track,0.0,26856.4,CHC; Sakawrdai,26638.2,Children's Training School
AIZ_08813,Aizawl,AVAILABLE,1696.4,track,0.0,26356.5,CHC; Sakawrdai,26161.8,Children's Training School
AIZ_08814,Aizawl,AVAILABLE,1725.7,residential,0.0,25856.5,CHC; Sakawrdai,25686.4,Children's Training School
AIZ_08815,Aizawl,AVAILABLE,1360.6,residential,0.0,25356.6,CHC; Sakawrdai,25211.8,Children's Training School
AIZ_08816,Aizawl,AVAILABLE,1106.7,residential,0.0,24856.6,CHC; Sakawrdai,24738.3,Children's Training School
AIZ_08817,Aizawl,AVAILABLE,1048.0,residential,0.0,24356.6,CHC; Sakawrdai,24265.8,Children's Training School
AIZ_08818,Aizawl,AVAILABLE,1213.1,residential,0.0,23856.7,CHC; Sakawrdai,23794.5,Children's Training School
AIZ_08819,Aizawl,AVAILABLE,1448.5,track,0.0,23356.7,CHC; Sakawrdai,23324.4,Children's Training School
AIZ_08820,Aizawl,AVAILABLE,951.0,track,0.0,22856.8,CHC; Sakawrdai,22855.5,Children's Training School
AIZ_08821,Aizawl,AVAILABLE,458.9,track,0.0,22356.8,CHC; Sakawrdai,22388.0,Children's Training School
AIZ_08822,Aizawl,AVAILABLE,36.9,track,709.4,21856.9,CHC; Sakawrdai,21921.9,Children's Training School
AIZ_08823,Aizawl,AVAILABLE,407.2,track,0.0,21356.9,CHC; Sakawrdai,21457.3,Children's Training School
AIZ_08824,Aizawl,AVAILABLE,907.0,track,0.0,20857.0,CHC; Sakawrdai,20994.3,Children's Training School
AIZ_08825,Aizawl,AVAILABLE,1349.9,track,0.0,20357.1,CHC; Sakawrdai,20533.1,Children's Training School
AIZ_08826,Aizawl,AVAILABLE,1807.1,track,0.0,19857.1,CHC; Sakawrdai,20073.8,Children's Training School
AIZ_08827,Aizawl,AVAILABLE,2281.7,track,0.0,19357.2,CHC; Sakawrdai,19616.4,Children's Training School
AIZ_08828,Aizawl,AVAILABLE,2765.3,track,0.0,18857.3,CHC; Sakawrdai,19161.2,Children's Training School
AIZ_08829,Aizawl,AVAILABLE,2926.6,trunk,0.0,18357.3,CHC; Sakawrdai,18708.2,Children's Training School
AIZ_08830,Aizawl,AVAILABLE,2969.7,trunk,0.0,17857.4,CHC; Sakawrdai,18257.8,Children's Training School
AIZ_08831,Aizawl,AVAILABLE,3093.5,trunk,0.0,17357.5,CHC; Sakawrdai,17809.9,Children's Training School
AIZ_08832,Aizawl,AVAILABLE,3289.0,trunk,0.0,16857.6,CHC; Sakawrdai,17364.9,Children's Training School
AIZ_08833,Aizawl,AVAILABLE,3544.2,trunk,0.0,16357.7,CHC; Sakawrdai,16923.0,Children's Training School
AIZ_08834,Aizawl,AVAILABLE,3608.4,trunk,0.0,15857.8,CHC; Sakawrdai,16484.4,Children's Training School
AIZ_08835,Aizawl,AVAILABLE,3551.6,trunk,0.0,15357.9,CHC; Sakawrdai,16049.4,Children's Training School
AIZ_08836,Aizawl,AVAILABLE,3413.5,residential,0.0,14858.0,CHC; Sakawrdai,15618.2,Children's Training School
AIZ_08837,Aizawl,AVAILABLE,3192.0,residential,0.0,14358.1,CHC; Sakawrdai,15191.3,Children's Training School
AIZ_08838,Aizawl,AVAILABLE,3037.3,residential,0.0,13858.2,CHC; Sakawrdai,14769.0,Children's Training School
AIZ_08839,Aizawl,AVAILABLE,2943.9,residential,0.0,13364.0,CHC; Sakawrdai,14366.0,Children's Training School
AIZ_08840,Aizawl,AVAILABLE,2949.6,residential,0.0,12850.5,CHC; Sakawrdai,13943.7,Children's Training School
AIZ_08841,Aizawl,AVAILABLE,3055.4,residential,0.0,12358.7,CHC; Sakawrdai,13533.9,Children's Training School
AIZ_08842,Aizawl,AVAILABLE,3220.6,residential,0.0,11858.9,CHC; Sakawrdai,13134.4,Children's Training School
AIZ_08843,Aizawl,AVAILABLE,3031.9,trunk,0.0,11359.1,CHC; Sakawrdai,12742.1,Children's Training School
AIZ_08844,Aizawl,AVAILABLE,2841.7,trunk,0.0,10859.3,CHC; Sakawrdai,12357.5,Children's Training School
AIZ_08845,Aizawl,AVAILABLE,2543.8,trunk,0.0,10359.5,CHC; Sakawrdai,11981.4,Children's Training School
AIZ_08846,Aizawl,AVAILABLE,2116.7,trunk,0.0,9859.7,CHC; Sakawrdai,11614.7,Children's Training School
AIZ_08847,Aizawl,AVAILABLE,1729.0,trunk,0.0,9360.0,CHC; Sakawrdai,11258.3,Children's Training School
AIZ_08848,Aizawl,AVAILABLE,1388.9,trunk,0.0,8860.3,CHC; Sakawrdai,10913.1,Children's Training School
AIZ_08849,Aizawl,AVAILABLE,1129.4,trunk,0.0,8360.7,CHC; Sakawrdai,10580.3,Children's Training School
AIZ_08850,Aizawl,AVAILABLE,886.8,trunk,0.0,7861.1,CHC; Sakawrdai,10261.1,Children's Training School
AIZ_08851,Aizawl,AVAILABLE,836.3,trunk,0.0,7361.5,CHC; Sakawrdai,9956.8,Children's Training School
AIZ_08852,Aizawl,AVAILABLE,865.4,trunk,0.0,6862.0,CHC; Sakawrdai,9668.8,Children's Training School
AIZ_08853,Aizawl,AVAILABLE,657.8,residential,0.0,6362.6,CHC; Sakawrdai,9398.5,Children's Training School
AIZ_08854,Aizawl,AVAILABLE,185.3,residential,122.9,5863.3,CHC; Sakawrdai,9147.7,Children's Training School
AIZ_08855,Aizawl,AVAILABLE,121.5,residential,520.2,5364.1,CHC; Sakawrdai,8917.8,Children's Training School
AIZ_08856,Aizawl,AVAILABLE,384.1,trunk,0.0,4865.1,CHC; Sakawrdai,8710.6,Children's Training School
AIZ_08857,Aizawl,AVAILABLE,137.5,trunk,517.3,4366.3,CHC; Sakawrdai,8527.7,Children's Training School
AIZ_08858,Aizawl,AVAILABLE,18.0,trunk,786.4,3867.8,CHC; Sakawrdai,8370.7,Children's Training School
AIZ_08859,Aizawl,AVAILABLE,266.9,trunk,49.7,3369.8,CHC; Sakawrdai,8241.1,Children's Training School
AIZ_08860,Aizawl,AVAILABLE,383.1,trunk,0.0,2872.5,CHC; Sakawrdai,8140.2,Children's Training School
AIZ_08861,Aizawl,AVAILABLE,680.9,trunk,0.0,2376.3,CHC; Sakawrdai,8069.1,Children's Training School
AIZ_08862,Aizawl,AVAILABLE,531.8,trunk,0.0,1882.0,CHC; Sakawrdai,8028.6,Children's Training School
AIZ_08863,Aizawl,AVAILABLE,421.9,trunk,0.0,1392.0,CHC; Sakawrdai,8019.0,Children's Training School
AIZ_08864,Aizawl,AVAILABLE,283.5,residential,29.4,912.7,CHC; Sakawrdai,8040.7,Children's Training School
AIZ_08865,Aizawl,AVAILABLE,134.6,residential,1678.7,478.0,CHC; Sakawrdai,8093.2,Children's Training School
AIZ_08866,Aizawl,AVAILABLE,40.5,trunk,2281.1,352.1,CHC; Sakawrdai,8176.0,Children's Training School
AIZ_08867,Aizawl,AVAILABLE,24.3,trunk,2468.5,720.7,CHC; Sakawrdai,8288.2,Children's Training School
AIZ_08868,Aizawl,AVAILABLE,66.5,residential,2478.9,1189.5,CHC; Sakawrdai,8428.6,Children's Training School
AIZ_08869,Aizawl,AVAILABLE,63.2,trunk,1089.0,1676.4,CHC; Sakawrdai,8595.8,Children's Training School
AIZ_08870,Aizawl,AVAILABLE,35.7,trunk,565.3,2169.3,CHC; Sakawrdai,8788.4,Children's Training School
AIZ_08871,Aizawl,AVAILABLE,108.9,trunk,654.3,2664.8,CHC; Sakawrdai,9004.6,Children's Training School
AIZ_08872,Aizawl,AVAILABLE,121.9,trunk,572.8,3161.8,CHC; Sakawrdai,9242.9,Children's Training School
AIZ_08873,Aizawl,AVAILABLE,403.4,trunk,0.0,3659.6,CHC; Sakawrdai,9501.4,Children's Training School
AIZ_08874,Aizawl,AVAILABLE,421.7,trunk,0.0,4157.9,CHC; Sakawrdai,9778.8,Children's Training School
AIZ_08875,Aizawl,AVAILABLE,512.4,trunk,0.0,4656.5,CHC; Sakawrdai,10073.3,Children's Training School
AIZ_08876,Aizawl,AVAILABLE,345.5,trunk,0.0,5155.5,CHC; Sakawrdai,10383.6,Children's Training School
AIZ_08877,Aizawl,AVAILABLE,496.9,trunk,0.0,5654.6,CHC; Sakawrdai,10708.2,Children's Training School
AIZ_08878,Aizawl,AVAILABLE,277.8,trunk,0.0,6153.8,CHC; Sakawrdai,11046.0,Children's Training School
AIZ_08879,Aizawl,AVAILABLE,105.3,trunk,753.8,6653.2,CHC; Sakawrdai,11395.7,Children's Training School
AIZ_08880,Aizawl,AVAILABLE,576.9,trunk,0.0,7152.7,CHC; Sakawrdai,11756.2,Children's Training School
AIZ_08881,Aizawl,AVAILABLE,624.8,trunk,0.0,7652.2,CHC; Sakawrdai,12126.6,Children's Training School
AIZ_08882,Aizawl,AVAILABLE,683.7,trunk,0.0,8151.8,CHC; Sakawrdai,12506.1,Children's Training School
AIZ_08883,Aizawl,AVAILABLE,884.3,trunk,0.0,8651.4,CHC; Sakawrdai,12893.8,Children's Training School
AIZ_08884,Aizawl,AVAILABLE,1051.8,trunk,0.0,9151.1,CHC; Sakawrdai,13289.0,Children's Training School
AIZ_08885,Aizawl,AVAILABLE,1124.1,trunk,0.0,9650.8,CHC; Sakawrdai,13691.0,Children's Training School
AIZ_08886,Aizawl,AVAILABLE,1377.0,trunk,0.0,10150.5,CHC; Sakawrdai,14099.4,Children's Training School
AIZ_08887,Aizawl,AVAILABLE,1698.0,trunk,0.0,10650.3,CHC; Sakawrdai,14513.4,Children's Training School
AIZ_08888,Aizawl,AVAILABLE,1608.3,trunk,0.0,11150.1,CHC; Sakawrdai,14932.7,Children's Training School
AIZ_08889,Aizawl,AVAILABLE,1658.7,trunk,0.0,11649.9,CHC; Sakawrdai,15356.9,Children's Training School
AIZ_08890,Aizawl,AVAILABLE,1718.4,trunk,0.0,12149.7,CHC; Sakawrdai,15785.5,Children's Training School
AIZ_08891,Aizawl,AVAILABLE,1750.6,trunk,0.0,12649.5,CHC; Sakawrdai,16218.1,Children's Training School
AIZ_08892,Aizawl,AVAILABLE,1641.6,trunk,0.0,13149.4,CHC; Sakawrdai,16654.6,Children's Training School
AIZ_08893,Aizawl,AVAILABLE,1459.7,trunk,0.0,13649.2,CHC; Sakawrdai,17094.5,Children's Training School
AIZ_08894,Aizawl,AVAILABLE,1319.4,trunk,0.0,14149.1,CHC; Sakawrdai,17537.7,Children's Training School
AIZ_08895,Aizawl,AVAILABLE,1299.6,trunk,0.0,14649.0,CHC; Sakawrdai,17983.8,Children's Training School
AIZ_08896,Aizawl,AVAILABLE,1449.1,trunk,0.0,15148.9,CHC; Sakawrdai,18432.7,Children's Training School
AIZ_08897,Aizawl,AVAILABLE,1540.6,track,0.0,15648.8,CHC; Sakawrdai,18884.2,Children's Training School
AIZ_08898,Aizawl,AVAILABLE,1593.3,track,0.0,16148.7,CHC; Sakawrdai,19338.0,Children's Training School
AIZ_08899,Aizawl,AVAILABLE,1755.7,track,0.0,16648.6,CHC; Sakawrdai,19794.1,Children's Training School
AIZ_08900,Aizawl,AVAILABLE,2031.4,track,0.0,17148.5,CHC; Sakawrdai,20252.2,Children's Training School
AIZ_08901,Aizawl,AVAILABLE,2381.3,track,0.0,17648.4,CHC; Sakawrdai,20712.3,Children's Training School
