cell_id,district,lat,lon,elevation_mean,elevation_min,elevation_max,slope_mean,slope_max,aspect_mean,curvature_mean,twi_mean
AIZ_00544,Aizawl,23.387114,92.657239,357.756439,299.516479,432.477844,24.132093,38.325974,302.229736,0.074920,5.529819
AIZ_00545,Aizawl,23.391631,92.657227,422.767120,334.503632,547.379089,27.118717,39.354290,289.945618,0.167113,5.050326
AIZ_00546,Aizawl,23.396147,92.657215,412.010803,320.040436,524.620850,25.493942,40.717133,278.458740,-0.043968,5.388318
AIZ_00547,Aizawl,23.400664,92.657204,392.176453,293.736542,500.441864,25.899490,46.087662,249.492630,-0.120125,5.545568
AIZ_00548,Aizawl,23.405180,92.657192,422.550507,328.325775,535.743958,26.200682,40.823589,309.913605,0.147634,5.292094
AIZ_00549,Aizawl,23.409696,92.657180,455.505066,341.729065,575.336609,26.044994,40.019333,285.061340,0.099725,5.515485
AIZ_00550,Aizawl,23.414213,92.657169,451.495361,331.388519,576.957947,24.961960,35.659031,250.819244,0.062435,5.669636
AIZ_00551,Aizawl,23.418729,92.657157,347.696869,220.552338,460.636139,25.114902,42.068600,220.004120,-0.036239,5.592333
AIZ_00552,Aizawl,23.423246,92.657146,274.098389,219.818802,373.736725,24.912781,40.689579,75.500496,-0.074816,5.611987
AIZ_00553,Aizawl,23.427762,92.657134,279.481628,217.310715,376.189270,25.445961,43.130154,99.823761,-0.172927,5.933537
AIZ_00554,Aizawl,23.432279,92.657122,266.849792,215.614517,363.167480,23.846581,38.041592,105.127396,-0.279271,6.472989
AIZ_00555,Aizawl,23.436795,92.657111,275.287231,214.500000,396.374268,23.708298,41.996578,87.246994,-0.140826,5.975938
AIZ_00556,Aizawl,23.441311,92.657099,275.109619,212.000000,387.176392,23.636532,38.216537,78.275528,-0.217256,5.931957
AIZ_00557,Aizawl,23.445828,92.657087,296.795197,210.735001,422.529419,26.232676,42.871262,80.642799,-0.114863,5.887465
AIZ_00558,Aizawl,23.450344,92.657076,281.936768,209.098343,414.692810,26.919750,42.804680,85.785446,-0.100519,5.578031
AIZ_00559,Aizawl,23.454860,92.657064,291.844635,208.000000,413.859161,25.705626,44.540546,93.963669,-0.037735,5.576640
AIZ_00560,Aizawl,23.459377,92.657052,281.313202,207.500000,390.482422,26.245218,49.652798,88.734795,-0.256815,5.975317
AIZ_00561,Aizawl,23.463893,92.657041,282.475067,207.074692,400.445099,28.664009,42.978912,89.168938,-0.218348,5.585910
AIZ_00562,Aizawl,23.468410,92.657029,262.615051,201.754974,361.152069,26.869570,41.992432,100.435196,-0.185361,5.782817
AIZ_00563,Aizawl,23.472926,92.657017,267.520538,200.265289,384.409698,29.501991,46.689732,83.134148,-0.269121,5.862402
AIZ_00564,Aizawl,23.477442,92.657006,278.662781,199.000000,388.078674,27.994909,46.656040,80.983742,-0.249080,5.875006
AIZ_00565,Aizawl,23.481959,92.656994,290.566193,198.500000,401.607849,26.540081,44.676090,90.725464,-0.006872,5.656540
AIZ_00566,Aizawl,23.486475,92.656982,300.623291,210.393387,430.961151,28.932674,43.231621,70.058121,0.000028,5.242256
AIZ_00567,Aizawl,23.490991,92.656971,270.253601,196.500000,361.832642,28.078201,45.275146,124.679497,0.042976,5.218616
AIZ_00568,Aizawl,23.495508,92.656959,269.440704,196.500000,365.984253,29.090799,41.280403,281.745850,-0.288181,5.850201
AIZ_00569,Aizawl,23.500024,92.656947,290.222900,196.500000,404.941772,24.681437,41.380642,274.766113,-0.234285,6.246466
AIZ_00570,Aizawl,23.504540,92.656935,270.230194,196.000000,408.770996,27.153650,42.232819,234.583984,-0.110781,5.544952
AIZ_00571,Aizawl,23.509057,92.656924,294.406586,196.000000,426.319031,29.408188,43.018967,86.397392,-0.086325,5.439894
AIZ_00572,Aizawl,23.513573,92.656912,278.837799,196.000000,410.098358,27.555452,45.677948,86.526535,-0.190632,5.839150
AIZ_00573,Aizawl,23.518090,92.656900,266.514801,193.139420,413.930725,28.542542,51.018330,68.272270,-0.253668,5.430993
AIZ_00574,Aizawl,23.522606,92.656889,334.345337,221.120544,442.739319,26.766502,40.726490,89.219002,0.103881,5.320559
AIZ_00575,Aizawl,23.527122,92.656877,337.664337,258.610626,459.135712,25.615137,43.231152,352.807983,-0.164566,6.086322
AIZ_00576,Aizawl,23.531639,92.656865,428.109283,323.824707,523.409790,27.040564,42.463940,355.078217,-0.185634,5.771511
AIZ_00577,Aizawl,23.536155,92.656854,492.086517,420.376190,626.813965,23.786774,42.264393,353.971222,-0.296858,6.119555
AIZ_00578,Aizawl,23.540671,92.656842,590.966553,510.705109,706.432190,26.102421,47.432114,296.947113,0.049842,5.389639
AIZ_00579,Aizawl,23.545188,92.656830,530.577393,440.026855,629.596680,20.366444,33.956989,100.987801,-0.022395,6.270960
AIZ_00580,Aizawl,23.549704,92.656818,514.810303,433.117462,600.241760,18.977840,28.234348,98.145874,0.139451,5.905183
AIZ_00581,Aizawl,23.554220,92.656807,390.036011,251.873993,539.502319,25.076616,46.559269,154.240341,-0.004813,5.796807
AIZ_00582,Aizawl,23.558737,92.656795,253.044174,177.500000,348.955566,20.176359,42.018055,121.713745,-0.101625,6.210098
AIZ_00583,Aizawl,23.563253,92.656783,251.819962,177.500000,419.963348,28.575190,45.108490,290.374359,-0.175448,5.644473
AIZ_00584,Aizawl,23.567769,92.656771,327.966156,177.000000,459.883881,34.004704,53.009388,286.870819,-0.036220,5.282805
AIZ_00585,Aizawl,23.572285,92.656760,284.424957,176.500000,446.477936,33.180244,53.097530,221.436508,-0.126080,5.494160
AIZ_00586,Aizawl,23.576802,92.656748,365.336823,176.614212,503.863831,30.370438,48.189159,26.095629,0.003035,5.498043
AIZ_00587,Aizawl,23.581318,92.656736,473.447083,348.728516,579.760559,22.099037,48.143478,98.128578,0.024339,5.905755
AIZ_00588,Aizawl,23.585834,92.656724,534.180725,352.465210,681.366638,31.172493,48.753490,68.805931,0.061344,5.258115
AIZ_00589,Aizawl,23.590351,92.656713,499.119446,450.736053,562.073059,14.531466,45.316452,177.788498,0.168120,5.952954
AIZ_00590,Aizawl,23.594749,92.657102,273.412598,166.500000,460.720337,35.789295,53.949764,191.814178,-0.410060,5.928168
AIZ_00591,Aizawl,23.599504,92.657061,480.169678,283.035980,670.390320,37.911255,52.806801,10.983753,0.070822,5.474769
AIZ_00592,Aizawl,23.603900,92.656677,684.778259,646.940491,716.680969,10.912484,41.251484,333.290375,0.102370,5.978962
AIZ_00593,Aizawl,23.608416,92.656666,705.234131,670.457886,732.932434,11.654592,25.203733,306.845093,0.050113,5.868406
AIZ_00594,Aizawl,23.612932,92.656654,720.063049,687.997375,740.494690,8.273891,20.626274,295.703430,0.040124,6.334445
AIZ_00595,Aizawl,23.617448,92.656642,727.389160,677.705444,759.372620,11.490658,33.774521,231.867599,0.202952,5.948381
AIZ_00596,Aizawl,23.621965,92.656630,532.878418,399.710449,693.942505,29.488031,52.146656,187.205170,-0.046371,6.088886
AIZ_00597,Aizawl,23.626481,92.656619,289.616394,159.000000,418.266388,26.297398,46.895576,190.532349,-0.073022,6.423412
AIZ_00598,Aizawl,23.630997,92.656607,308.180573,156.964340,460.006989,30.573879,52.036079,20.746420,0.014065,5.440667
AIZ_00599,Aizawl,23.635514,92.656595,306.982758,193.811615,477.985291,26.992910,46.171635,132.540375,-0.156198,5.784049
AIZ_00600,Aizawl,23.640030,92.656583,371.420258,206.230347,513.112976,29.780802,46.464073,18.541754,-0.091525,5.876727
AIZ_00601,Aizawl,23.644546,92.656572,618.177429,450.819824,758.835754,30.212059,44.764015,19.547466,0.169554,5.387392
AIZ_00602,Aizawl,23.649062,92.656560,770.273071,622.174011,837.747742,18.264145,48.099297,318.092163,0.147631,5.610249
AIZ_00603,Aizawl,23.653579,92.656548,834.838928,761.964966,930.128967,15.786400,24.493124,296.402588,-0.049417,6.124076
AIZ_00604,Aizawl,23.658095,92.656536,884.745483,810.224426,954.551697,17.080120,53.653954,286.313934,0.101237,5.900988
AIZ_00605,Aizawl,23.662611,92.656524,867.125977,693.223572,1013.299988,31.354965,57.096302,70.789955,0.173434,5.041481
AIZ_00606,Aizawl,23.667127,92.656513,706.331055,466.515900,971.402893,42.493774,62.897476,123.462318,-0.244307,5.421375
AIZ_00607,Aizawl,23.671644,92.656501,705.573059,516.799927,886.118469,36.713165,52.703777,84.649544,0.315658,5.127417
AIZ_00608,Aizawl,23.676160,92.656489,596.797668,380.206360,819.553833,37.008423,54.955681,119.049957,-0.157962,5.399439
AIZ_00609,Aizawl,23.680676,92.656477,397.857178,140.054230,600.630493,36.874008,51.944309,128.409393,0.021000,5.225734
AIZ_00610,Aizawl,23.685192,92.656465,257.648590,124.572914,430.915955,35.576988,51.533546,101.840454,-0.355104,5.644466
AIZ_00611,Aizawl,23.689709,92.656454,205.293503,129.395416,380.886658,32.587540,63.600948,94.800980,-0.251540,5.920482
AIZ_00612,Aizawl,23.694225,92.656442,318.499939,129.000000,495.793945,31.085815,50.537548,312.008636,0.074900,5.529273
AIZ_00613,Aizawl,23.698741,92.656430,406.984680,319.356201,507.251068,23.362965,39.213997,295.630493,-0.183653,6.321661
AIZ_00614,Aizawl,23.703257,92.656418,599.506714,423.731689,696.095398,27.817865,49.176037,303.190308,0.267912,5.307683
AIZ_00615,Aizawl,23.707774,92.656406,512.723206,326.598846,655.592407,29.564905,47.613136,189.233734,0.077069,5.700030
AIZ_00616,Aizawl,23.712290,92.656394,239.295059,104.739220,413.165802,30.871174,51.424530,195.597260,-0.279551,6.385425
AIZ_00617,Aizawl,23.716806,92.656383,280.175842,106.137154,470.408569,30.939352,50.423431,13.183556,-0.075444,6.072097
AIZ_00618,Aizawl,23.721322,92.656371,560.573853,411.271637,653.562744,22.832891,53.223423,39.578609,0.304252,5.369383
AIZ_00619,Aizawl,23.725839,92.656359,628.334595,527.526367,786.628906,26.625477,40.400730,63.507839,0.058624,5.478653
AIZ_00620,Aizawl,23.730355,92.656347,717.189697,553.512390,816.952026,28.564869,47.747978,74.797180,0.124993,5.344924
AIZ_00621,Aizawl,23.734871,92.656335,711.933105,635.588501,780.002197,15.448924,33.673450,148.945663,-0.046513,6.147555
AIZ_00622,Aizawl,23.739387,92.656323,639.291199,551.347961,722.496704,21.425400,39.386372,119.217682,-0.155961,5.984114
AIZ_00623,Aizawl,23.743903,92.656312,616.599060,512.585205,697.654602,23.309042,41.995876,98.326309,-0.023034,5.689774
AIZ_00624,Aizawl,23.748420,92.656300,604.142090,562.433594,662.777283,9.734456,20.320477,126.337563,0.039475,6.433236
AIZ_00625,Aizawl,23.752936,92.656288,564.311096,532.063782,609.523438,10.184244,24.668350,119.750572,-0.009880,6.471143
AIZ_00626,Aizawl,23.757452,92.656276,538.040894,493.673065,580.583984,8.574847,13.655783,124.299164,-0.000028,6.918407
AIZ_00627,Aizawl,23.761968,92.656264,501.320557,452.237854,545.858521,9.303722,17.152445,110.980064,-0.027281,6.913588
AIZ_00628,Aizawl,23.766484,92.656252,484.200439,455.669342,519.662903,9.624600,17.592409,102.884895,-0.018315,6.421419
AIZ_00629,Aizawl,23.771001,92.656240,454.795929,398.475220,495.437714,10.171299,21.014551,127.515770,0.016320,6.271551
AIZ_00630,Aizawl,23.775517,92.656229,406.697235,347.970367,456.867889,13.078536,26.275553,117.767097,-0.020066,6.188422
AIZ_00631,Aizawl,23.780033,92.656217,370.952850,299.103485,425.641144,14.473759,32.987137,96.287888,0.004590,6.478315
AIZ_00632,Aizawl,23.784549,92.656205,358.766876,278.032043,416.460083,14.240445,27.916819,122.409836,0.020890,5.902208
AIZ_00633,Aizawl,23.789065,92.656193,300.131897,248.464066,362.179138,16.468620,31.445232,106.513847,-0.028221,5.937267
AIZ_00634,Aizawl,23.793582,92.656181,304.374512,268.382782,358.325562,9.828558,18.159994,107.922379,-0.035312,6.546461
AIZ_00635,Aizawl,23.798098,92.656169,272.191620,216.898758,323.157867,11.551607,21.855825,116.805832,-0.003672,6.210359
AIZ_00636,Aizawl,23.802614,92.656157,219.939896,157.881500,295.906128,12.375232,21.029675,123.764809,-0.019107,6.660849
AIZ_00637,Aizawl,23.807130,92.656145,176.523438,126.234512,235.296860,11.132576,21.021374,119.037476,0.003154,6.395704
AIZ_00638,Aizawl,23.811646,92.656133,122.841995,78.667992,173.945374,12.676747,43.607540,132.630676,0.001413,6.152514
AIZ_00639,Aizawl,23.816163,92.656122,96.648750,61.250076,138.919113,8.140872,16.978518,117.273712,-0.007124,6.900390
AIZ_00640,Aizawl,23.820679,92.656110,79.190353,55.500000,111.993156,7.645534,30.164082,74.437019,-0.148522,7.097690
AIZ_00641,Aizawl,23.824700,92.656115,166.812103,98.439316,281.502625,21.209274,39.451824,332.458557,0.035939,5.588646
AIZ_00642,Aizawl,23.357270,92.664065,354.974487,340.364075,367.537262,12.651178,21.713221,347.142487,0.538224,5.301335
AIZ_00643,Aizawl,23.360013,92.663338,362.111481,310.380096,422.858917,22.819868,36.363480,286.708801,-0.267190,5.512710
AIZ_00644,Aizawl,23.364353,92.663968,384.077454,344.694641,412.717682,24.149317,33.355381,275.204132,0.353814,4.927179
AIZ_00645,Aizawl,23.369364,92.663683,352.676788,295.137909,392.815430,21.130627,35.660011,166.351028,0.242268,5.162003
AIZ_00646,Aizawl,23.373763,92.662365,324.994629,263.322083,429.612854,20.774605,37.011726,264.042938,-0.109577,5.756200
AIZ_00647,Aizawl,23.378092,92.662154,319.929352,260.566711,420.338928,23.252975,40.072872,264.477600,-0.139284,5.616255
AIZ_00648,Aizawl,23.382609,92.662143,297.107666,243.966354,394.819061,23.030085,42.853958,277.822540,-0.084465,5.485054
AIZ_00649,Aizawl,23.387125,92.662131,319.324097,265.488892,382.812561,19.457123,36.932613,292.573853,-0.006529,5.475375
AIZ_00650,Aizawl,23.391641,92.662120,311.540375,228.489212,409.889221,20.367880,31.732267,278.548157,-0.104631,5.751071
AIZ_00651,Aizawl,23.396158,92.662109,327.172363,240.780045,407.745605,20.202190,38.136707,269.685486,0.051484,5.475465
AIZ_00652,Aizawl,23.400674,92.662097,330.155823,272.596863,394.593933,22.390606,36.286667,215.890259,0.047110,5.411499
AIZ_00653,Aizawl,23.405191,92.662086,302.807037,246.914871,391.341888,20.102867,37.112183,261.728943,-0.145362,5.761199
AIZ_00654,Aizawl,23.409707,92.662074,279.385406,223.000000,369.288757,20.996107,34.031216,277.568207,-0.064988,5.806632
AIZ_00655,Aizawl,23.414224,92.662063,284.827576,222.500000,363.141846,22.682550,37.738468,254.583725,-0.157357,6.118593
AIZ_00656,Aizawl,23.418740,92.662051,264.512970,221.000000,354.319977,22.235657,46.169609,49.191032,-0.234930,5.905991
AIZ_00657,Aizawl,23.423256,92.662040,400.616455,285.334869,513.422241,28.486118,49.659668,19.015234,0.275658,5.021709
AIZ_00658,Aizawl,23.427773,92.662028,467.996674,344.296814,581.756775,25.026525,48.437687,90.503677,0.266445,5.353891
AIZ_00659,Aizawl,23.432289,92.662017,455.219116,326.253876,615.381165,30.211775,45.111904,84.082359,-0.037186,5.462219
AIZ_00660,Aizawl,23.436806,92.662005,454.837433,304.384277,621.742554,31.684675,47.487904,106.676437,-0.161518,5.538776
AIZ_00661,Aizawl,23.441322,92.661994,443.929199,336.606506,598.056396,30.427824,43.763866,66.245590,0.003064,5.354579
AIZ_00662,Aizawl,23.445838,92.661982,481.248932,333.366241,653.257568,31.702822,46.118317,85.862846,-0.093223,5.495415
AIZ_00663,Aizawl,23.450355,92.661971,442.733032,298.035675,597.628906,31.178413,43.315689,68.736908,0.021421,5.358924
AIZ_00664,Aizawl,23.454871,92.661959,467.884827,332.598785,621.862976,30.053879,46.201412,97.483826,-0.003081,5.366465
AIZ_00665,Aizawl,23.459388,92.661948,488.305908,347.421112,611.408936,27.635326,40.502995,93.329910,0.129639,5.316646
AIZ_00666,Aizawl,23.463904,92.661936,456.095062,321.882935,583.758423,27.679852,46.239742,89.584282,-0.019377,5.451324
AIZ_00667,Aizawl,23.468420,92.661925,425.833527,291.461853,580.749878,28.278036,45.402962,100.055351,-0.148965,5.859705
AIZ_00668,Aizawl,23.472937,92.661913,441.197357,318.224060,556.340027,29.052498,46.607098,75.689651,0.097965,5.263396
AIZ_00669,Aizawl,23.477453,92.661902,468.121643,354.171875,571.501404,23.134272,35.662197,84.542168,-0.004395,5.703758
AIZ_00670,Aizawl,23.481969,92.661890,381.587402,227.887726,527.159851,30.878361,49.836025,169.718018,-0.045628,5.416142
AIZ_00671,Aizawl,23.486486,92.661879,386.535492,221.977036,541.148438,32.557987,50.041924,27.464657,0.237644,4.951169
AIZ_00672,Aizawl,23.491002,92.661867,332.662170,240.424042,523.129089,32.946678,48.475925,142.192871,-0.259290,5.365596
AIZ_00673,Aizawl,23.495518,92.661856,391.753052,255.129074,489.561737,31.152710,49.835411,84.640251,0.276600,4.883327
AIZ_00674,Aizawl,23.500035,92.661844,326.088806,219.403519,470.901062,30.777756,49.990437,89.843140,0.014860,5.212349
AIZ_00675,Aizawl,23.504551,92.661833,340.190216,225.906647,478.246002,29.335543,43.279217,94.768394,-0.028504,5.283085
AIZ_00676,Aizawl,23.509068,92.661821,422.224609,305.352997,549.875671,30.166138,42.914116,13.771815,0.083577,5.111413
AIZ_00677,Aizawl,23.513584,92.661810,444.126892,319.518250,570.885803,29.158226,49.349514,127.172417,0.216447,4.883189
AIZ_00678,Aizawl,23.518100,92.661798,304.315186,226.969208,439.294708,28.101688,47.108334,187.094437,-0.129566,5.494280
AIZ_00679,Aizawl,23.522617,92.661787,420.761810,297.023285,562.246582,29.900715,46.564262,18.742220,0.090784,5.109429
AIZ_00680,Aizawl,23.527133,92.661775,477.457733,358.381165,595.385315,26.172291,40.468582,92.737427,-0.041421,5.539354
AIZ_00681,Aizawl,23.531649,92.661763,543.686340,406.792511,680.213806,28.944988,42.857155,39.657257,0.069587,5.149575
AIZ_00682,Aizawl,23.536166,92.661752,587.338379,497.068756,684.539734,23.538494,38.465549,104.203331,0.039593,5.503746
AIZ_00683,Aizawl,23.540682,92.661740,638.221863,550.159302,735.807251,22.546255,36.828068,37.560173,0.126634,5.191396
AIZ_00684,Aizawl,23.545198,92.661729,652.664795,563.011841,723.527588,21.027988,44.589947,126.255684,0.048607,5.375673
AIZ_00685,Aizawl,23.549715,92.661717,531.167297,358.906250,647.986511,29.437733,51.597321,204.718582,-0.131061,5.481341
AIZ_00686,Aizawl,23.554231,92.661706,385.502045,275.176697,550.941833,28.863811,48.287876,173.586884,-0.119606,5.576866
AIZ_00687,Aizawl,23.558747,92.661694,305.567535,217.731216,386.661407,25.325237,47.980171,149.400024,0.015681,5.493840
AIZ_00688,Aizawl,23.563264,92.661683,263.553986,203.773636,366.416992,21.821354,44.522198,85.967545,-0.096579,5.742134
AIZ_00689,Aizawl,23.567780,92.661671,260.999939,177.000000,351.473236,17.949947,33.855301,97.081551,-0.156458,6.689943
AIZ_00690,Aizawl,23.572296,92.661659,280.677124,177.000000,379.687866,18.674234,45.612007,70.138268,-0.108429,6.449350
AIZ_00691,Aizawl,23.576813,92.661648,427.845428,286.758087,546.436218,27.251698,45.854538,14.300586,0.036599,5.672634
AIZ_00692,Aizawl,23.581329,92.661636,628.270325,512.042419,779.513977,28.764889,51.410118,9.958710,0.217192,5.170556
AIZ_00693,Aizawl,23.585845,92.661625,686.822327,548.309387,783.818726,27.336975,48.929905,163.913116,0.348712,5.230100
AIZ_00694,Aizawl,23.590361,92.661613,503.725189,398.443054,585.907593,20.502712,53.901913,166.391159,0.097646,5.916187
AIZ_00695,Aizawl,23.594878,92.661602,259.465790,166.095367,408.926880,31.257313,55.699577,174.430023,-0.448181,6.318245
AIZ_00696,Aizawl,23.599394,92.661590,431.635498,186.849045,673.194336,36.135727,53.841244,329.163849,0.238178,5.158518
AIZ_00697,Aizawl,23.603910,92.661578,604.184082,419.954895,683.339905,25.315954,57.772682,289.232697,0.131506,5.751219
AIZ_00698,Aizawl,23.608427,92.661567,673.448669,578.956787,701.215332,10.368725,54.411617,315.356750,0.070180,5.986401
AIZ_00699,Aizawl,23.612943,92.661555,675.878052,647.629761,707.033020,11.121623,24.643751,279.511261,-0.032552,6.165710
AIZ_00700,Aizawl,23.617459,92.661544,675.445251,640.974182,711.088379,12.909554,34.013187,262.013092,0.050416,5.890666
AIZ_00701,Aizawl,23.621976,92.661532,506.724640,389.848450,677.121155,28.120018,53.501110,182.315704,0.014337,5.816051
AIZ_00702,Aizawl,23.626492,92.661520,262.767639,159.500000,393.048706,27.408596,52.215469,181.569565,-0.230488,6.450920
AIZ_00703,Aizawl,23.631008,92.661509,344.514648,179.500443,537.945190,32.159515,48.727020,3.960704,0.036841,5.825577
AIZ_00704,Aizawl,23.635524,92.661497,464.564941,294.682495,621.500183,29.072901,49.692257,123.935562,-0.007335,5.520373
AIZ_00705,Aizawl,23.640041,92.661486,440.869202,305.540497,601.261414,30.572468,52.198643,31.802851,-0.247248,5.925233
AIZ_00706,Aizawl,23.644557,92.661474,623.774109,509.429871,723.633240,21.947836,48.558762,347.851746,0.048280,5.822998
