area_id,area_name,cell_id,distance_to_cell_m,association_method,source
KOH_LOC_085,Dzuleke,KOH_00493,1789.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00494,1760.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00495,1870.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00496,2098.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00497,2410.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00519,2336.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00520,1975.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00521,1688.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00522,1516.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00523,1522.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00524,1743.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00544,2410.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00545,2281.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00546,2258.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_085,Dzuleke,KOH_00547,2345.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00572,2374.6,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00573,2141.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00574,2008.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00575,1997.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00576,2112.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00577,2457.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00578,2405.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00627,2393.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00628,2333.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00629,2380.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_042,Piphema,KOH_00631,2494.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00632,2424.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00633,2174.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00634,1957.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00635,1843.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00636,2032.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00637,2275.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00644,2482.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00691,2394.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00692,2106.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00693,1910.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00694,1834.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00695,1893.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00696,2075.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00697,2353.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00698,2036.5,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00699,1731.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00700,1534.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00701,1488.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00702,1605.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00703,1856.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00704,2195.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00713,2479.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00714,2091.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00715,1899.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00716,2118.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00717,2452.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00753,2455.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00754,2464.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00764,2438.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00765,2036.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00766,1690.06,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00767,1438.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00768,1335.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00769,1415.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00770,1651.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00771,1988.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00772,1707.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00773,1329.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00774,1059.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00775,990.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00776,1160.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00777,1487.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00778,1893.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00779,2336.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00787,2231.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00788,1843.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00789,1445.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00790,1226.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00791,1480.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00792,1748.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00793,2121.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00825,2453.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00826,2373.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00827,2397.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00828,2292.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00829,2072.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00830,1958.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00831,1970.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00832,2105.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00833,2341.91,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00839,2424.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00840,2199.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00841,2073.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00842,1750.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00843,1331.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00844,992.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00845,836.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00846,958.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00847,1281.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00848,1694.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00849,1476.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00850,1016.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00851,623.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00852,498.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00853,782.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00854,1216.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00855,1688.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00856,2174.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00863,2455.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00864,1986.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00865,1537.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00866,1135.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00867,828.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00868,702.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00869,1078.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00870,1422.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00871,1862.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00872,2327.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00903,2488.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00904,2190.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00905,1975.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00906,1874.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00907,1905.11,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00908,1886.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00909,1611.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00910,1462.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00911,1478.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00912,1653.93,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00913,1946.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00914,2312.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00918,2372.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00919,2019.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00920,1742.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00921,1580.06,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_00922,1568.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00923,1089.73,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00924,631.59,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00925,338.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00926,577.77,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00927,1028.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_00928,1511.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00929,1394.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00930,892.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00931,391.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00932,112.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00933,613.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00934,1115.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00935,1617.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_00936,2119.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00943,2344.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00944,1847.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00945,1353.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00946,869.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00947,427.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00948,338.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00949,742.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00950,1220.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00951,1712.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_00952,2209.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_028,Ralan,KOH_00971,2234.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_028,Ralan,KOH_00972,2098.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00991,2139.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00992,1783.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00993,1512.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00994,1377.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_00995,1418.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00996,1537.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00997,1183.85,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00998,971.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_00999,994.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01000,1240.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01001,1609.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01002,2037.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01003,2492.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01006,2079.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01007,1666.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01008,1316.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01009,1092.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01010,1076.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01011,1049.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01012,558.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01013,165.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01014,496.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01015,985.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01016,1482.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01017,1486.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01018,1029.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01019,645.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01020,524.96,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01021,799.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01022,1227.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01023,1696.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01024,2180.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01031,2336.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01032,1837.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01033,1340.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01034,848.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01035,384.15,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01036,281.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01037,717.61,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01038,1206.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01039,1702.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01040,2201.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_028,Ralan,KOH_01062,2389.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01080,2314.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01081,1859.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01082,1435.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01083,1080.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01084,881.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01085,944.67,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_001,Khonoma,KOH_01086,1229.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01087,838.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01088,494.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01089,538.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01090,916.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01091,1375.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_005,Mezoma,KOH_01092,1857.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_007,Sechuma,KOH_01093,1999.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_007,Sechuma,KOH_01094,2031.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_007,Sechuma,KOH_01095,2181.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01096,1876.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01097,1404.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01098,964.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01099,624.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_008,Kiruphema Bawe,KOH_01100,595.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_081,Kiruphe Basa,KOH_01101,889.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01102,850.81,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01103,662.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01104,811.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01105,1175.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_010,Peducha,KOH_01106,1615.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01107,1723.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01108,1349.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01109,1085.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01110,1018.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01111,1183.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01112,1506.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01113,1907.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_082,Mengujuma,KOH_01114,2348.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01121,2433.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01122,1959.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01123,1503.07,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01124,1087.6,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01125,781.4,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01126,736.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_072,Viphoma,KOH_01127,988.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
